audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD_TRIP_005_330,TRIP_005,2024-10-25 11:15:30,330,51.6,normal,0
AUD_TRIP_005_331,TRIP_005,2024-10-25 11:15:31,331,58.8,normal,0
AUD_TRIP_005_332,TRIP_005,2024-10-25 11:15:32,332,53.8,normal,0
AUD_TRIP_005_333,TRIP_005,2024-10-25 11:15:33,333,56.8,normal,0
AUD_TRIP_005_334,TRIP_005,2024-10-25 11:15:34,334,57.3,normal,0
AUD_TRIP_005_335,TRIP_005,2024-10-25 11:15:35,335,53.1,normal,0
AUD_TRIP_005_336,TRIP_005,2024-10-25 11:15:36,336,54.6,normal,0
AUD_TRIP_005_337,TRIP_005,2024-10-25 11:15:37,337,56.5,normal,0
AUD_TRIP_005_338,TRIP_005,2024-10-25 11:15:38,338,52.5,normal,0
AUD_TRIP_005_339,TRIP_005,2024-10-25 11:15:39,339,54.4,normal,0
AUD_TRIP_005_340,TRIP_005,2024-10-25 11:15:40,340,52.0,normal,0
AUD_TRIP_005_341,TRIP_005,2024-10-25 11:15:41,341,56.6,normal,0
AUD_TRIP_005_342,TRIP_005,2024-10-25 11:15:42,342,61.7,normal,0
AUD_TRIP_005_343,TRIP_005,2024-10-25 11:15:43,343,53.2,normal,0
AUD_TRIP_005_344,TRIP_005,2024-10-25 11:15:44,344,54.3,normal,0
AUD_TRIP_005_345,TRIP_005,2024-10-25 11:15:45,345,57.9,normal,0
AUD_TRIP_005_346,TRIP_005,2024-10-25 11:15:46,346,56.5,normal,0
AUD_TRIP_005_347,TRIP_005,2024-10-25 11:15:47,347,55.9,normal,0
AUD_TRIP_005_348,TRIP_005,2024-10-25 11:15:48,348,56.0,normal,0
AUD_TRIP_005_349,TRIP_005,2024-10-25 11:15:49,349,50.3,normal,0
AUD_TRIP_005_350,TRIP_005,2024-10-25 11:15:50,350,54.8,normal,0
AUD_TRIP_005_351,TRIP_005,2024-10-25 11:15:51,351,55.8,normal,0
AUD_TRIP_005_352,TRIP_005,2024-10-25 11:15:52,352,56.3,normal,0
AUD_TRIP_005_353,TRIP_005,2024-10-25 11:15:53,353,50.7,normal,0
AUD_TRIP_005_354,TRIP_005,2024-10-25 11:15:54,354,51.4,normal,0
AUD_TRIP_005_355,TRIP_005,2024-10-25 11:15:55,355,56.6,normal,0
AUD_TRIP_005_356,TRIP_005,2024-10-25 11:15:56,356,59.2,normal,0
AUD_TRIP_005_357,TRIP_005,2024-10-25 11:15:57,357,56.5,normal,0
AUD_TRIP_005_358,TRIP_005,2024-10-25 11:15:58,358,57.4,normal,0
AUD_TRIP_005_359,TRIP_005,2024-10-25 11:15:59,359,51.8,normal,0
AUD_TRIP_005_360,TRIP_005,2024-10-25 11:16:00,360,54.6,normal,0
AUD_TRIP_005_361,TRIP_005,2024-10-25 11:16:01,361,58.7,normal,0
AUD_TRIP_005_362,TRIP_005,2024-10-25 11:16:02,362,53.4,normal,0
AUD_TRIP_005_363,TRIP_005,2024-10-25 11:16:03,363,54.3,normal,0
AUD_TRIP_005_364,TRIP_005,2024-10-25 11:16:04,364,56.4,normal,0
AUD_TRIP_005_365,TRIP_005,2024-10-25 11:16:05,365,57.5,normal,0
AUD_TRIP_005_366,TRIP_005,2024-10-25 11:16:06,366,57.2,normal,0
AUD_TRIP_005_367,TRIP_005,2024-10-25 11:16:07,367,48.9,normal,0
AUD_TRIP_005_368,TRIP_005,2024-10-25 11:16:08,368,58.6,normal,0
AUD_TRIP_005_369,TRIP_005,2024-10-25 11:16:09,369,55.4,normal,0
AUD_TRIP_005_370,TRIP_005,2024-10-25 11:16:10,370,55.5,normal,0
AUD_TRIP_005_371,TRIP_005,2024-10-25 11:16:11,371,51.8,normal,0
AUD_TRIP_005_372,TRIP_005,2024-10-25 11:16:12,372,54.1,normal,0
AUD_TRIP_005_373,TRIP_005,2024-10-25 11:16:13,373,53.0,normal,0
AUD_TRIP_005_374,TRIP_005,2024-10-25 11:16:14,374,52.9,normal,0
AUD_TRIP_005_375,TRIP_005,2024-10-25 11:16:15,375,58.0,normal,0
AUD_TRIP_005_376,TRIP_005,2024-10-25 11:16:16,376,55.0,normal,0
AUD_TRIP_005_377,TRIP_005,2024-10-25 11:16:17,377,57.6,normal,0
AUD_TRIP_005_378,TRIP_005,2024-10-25 11:16:18,378,51.9,normal,0
AUD_TRIP_005_379,TRIP_005,2024-10-25 11:16:19,379,55.6,normal,0
AUD_TRIP_005_380,TRIP_005,2024-10-25 11:16:20,380,55.5,normal,0
AUD_TRIP_005_381,TRIP_005,2024-10-25 11:16:21,381,53.0,normal,0
AUD_TRIP_005_382,TRIP_005,2024-10-25 11:16:22,382,55.6,normal,0
AUD_TRIP_005_383,TRIP_005,2024-10-25 11:16:23,383,56.1,normal,0
AUD_TRIP_005_384,TRIP_005,2024-10-25 11:16:24,384,51.9,normal,0
AUD_TRIP_005_385,TRIP_005,2024-10-25 11:16:25,385,56.5,normal,0
AUD_TRIP_005_386,TRIP_005,2024-10-25 11:16:26,386,56.8,normal,0
AUD_TRIP_005_387,TRIP_005,2024-10-25 11:16:27,387,55.0,normal,0
AUD_TRIP_005_388,TRIP_005,2024-10-25 11:16:28,388,53.7,normal,0
AUD_TRIP_005_389,TRIP_005,2024-10-25 11:16:29,389,49.9,normal,0
AUD_TRIP_005_390,TRIP_005,2024-10-25 11:16:30,390,56.5,normal,0
AUD_TRIP_005_391,TRIP_005,2024-10-25 11:16:31,391,56.7,normal,0
AUD_TRIP_005_392,TRIP_005,2024-10-25 11:16:32,392,55.7,normal,0
AUD_TRIP_005_393,TRIP_005,2024-10-25 11:16:33,393,55.7,normal,0
AUD_TRIP_005_394,TRIP_005,2024-10-25 11:16:34,394,52.9,normal,0
AUD_TRIP_005_395,TRIP_005,2024-10-25 11:16:35,395,55.9,normal,0
AUD_TRIP_005_396,TRIP_005,2024-10-25 11:16:36,396,54.3,normal,0
AUD_TRIP_005_397,TRIP_005,2024-10-25 11:16:37,397,53.0,normal,0
AUD_TRIP_005_398,TRIP_005,2024-10-25 11:16:38,398,53.3,normal,0
AUD_TRIP_005_399,TRIP_005,2024-10-25 11:16:39,399,53.1,normal,0
AUD_TRIP_005_400,TRIP_005,2024-10-25 11:16:40,400,51.8,normal,0
AUD_TRIP_005_401,TRIP_005,2024-10-25 11:16:41,401,51.7,normal,0
AUD_TRIP_005_402,TRIP_005,2024-10-25 11:16:42,402,57.6,normal,0
AUD_TRIP_005_403,TRIP_005,2024-10-25 11:16:43,403,57.9,normal,0
AUD_TRIP_005_404,TRIP_005,2024-10-25 11:16:44,404,61.8,normal,0
AUD_TRIP_005_405,TRIP_005,2024-10-25 11:16:45,405,50.3,normal,0
AUD_TRIP_005_406,TRIP_005,2024-10-25 11:16:46,406,54.2,normal,0
AUD_TRIP_005_407,TRIP_005,2024-10-25 11:16:47,407,57.0,normal,0
AUD_TRIP_005_408,TRIP_005,2024-10-25 11:16:48,408,57.9,normal,0
AUD_TRIP_005_409,TRIP_005,2024-10-25 11:16:49,409,52.1,normal,0
AUD_TRIP_005_410,TRIP_005,2024-10-25 11:16:50,410,54.3,normal,0
AUD_TRIP_005_411,TRIP_005,2024-10-25 11:16:51,411,54.2,normal,0
AUD_TRIP_005_412,TRIP_005,2024-10-25 11:16:52,412,52.5,normal,0
AUD_TRIP_005_413,TRIP_005,2024-10-25 11:16:53,413,53.9,normal,0
AUD_TRIP_005_414,TRIP_005,2024-10-25 11:16:54,414,51.6,normal,0
AUD_TRIP_005_415,TRIP_005,2024-10-25 11:16:55,415,49.4,normal,0
AUD_TRIP_005_416,TRIP_005,2024-10-25 11:16:56,416,50.2,normal,0
AUD_TRIP_005_417,TRIP_005,2024-10-25 11:16:57,417,53.9,normal,0
AUD_TRIP_005_418,TRIP_005,2024-10-25 11:16:58,418,57.6,normal,0
AUD_TRIP_005_419,TRIP_005,2024-10-25 11:16:59,419,57.4,normal,0
AUD_TRIP_005_420,TRIP_005,2024-10-25 11:17:00,420,48.8,normal,0
AUD_TRIP_005_421,TRIP_005,2024-10-25 11:17:01,421,55.9,normal,0
AUD_TRIP_005_422,TRIP_005,2024-10-25 11:17:02,422,54.8,normal,0
AUD_TRIP_005_423,TRIP_005,2024-10-25 11:17:03,423,60.3,normal,0
AUD_TRIP_005_424,TRIP_005,2024-10-25 11:17:04,424,61.1,normal,0
AUD_TRIP_005_425,TRIP_005,2024-10-25 11:17:05,425,52.9,normal,0
AUD_TRIP_005_426,TRIP_005,2024-10-25 11:17:06,426,53.7,normal,0
AUD_TRIP_005_427,TRIP_005,2024-10-25 11:17:07,427,59.2,normal,0
AUD_TRIP_005_428,TRIP_005,2024-10-25 11:17:08,428,54.9,normal,0
AUD_TRIP_005_429,TRIP_005,2024-10-25 11:17:09,429,51.5,normal,0
AUD_TRIP_005_430,TRIP_005,2024-10-25 11:17:10,430,51.4,normal,0
AUD_TRIP_005_431,TRIP_005,2024-10-25 11:17:11,431,56.1,normal,0
AUD_TRIP_005_432,TRIP_005,2024-10-25 11:17:12,432,49.5,normal,0
AUD_TRIP_005_433,TRIP_005,2024-10-25 11:17:13,433,58.4,normal,0
AUD_TRIP_005_434,TRIP_005,2024-10-25 11:17:14,434,53.8,normal,0
AUD_TRIP_005_435,TRIP_005,2024-10-25 11:17:15,435,54.8,normal,0
AUD_TRIP_005_436,TRIP_005,2024-10-25 11:17:16,436,52.5,normal,0
AUD_TRIP_005_437,TRIP_005,2024-10-25 11:17:17,437,53.8,normal,0
AUD_TRIP_005_438,TRIP_005,2024-10-25 11:17:18,438,55.8,normal,0
AUD_TRIP_005_439,TRIP_005,2024-10-25 11:17:19,439,55.1,normal,0
AUD_TRIP_005_440,TRIP_005,2024-10-25 11:17:20,440,51.0,normal,0
AUD_TRIP_005_441,TRIP_005,2024-10-25 11:17:21,441,53.1,normal,0
AUD_TRIP_005_442,TRIP_005,2024-10-25 11:17:22,442,54.4,normal,0
AUD_TRIP_005_443,TRIP_005,2024-10-25 11:17:23,443,55.7,normal,0
AUD_TRIP_005_444,TRIP_005,2024-10-25 11:17:24,444,56.7,normal,0
AUD_TRIP_005_445,TRIP_005,2024-10-25 11:17:25,445,51.5,normal,0
AUD_TRIP_005_446,TRIP_005,2024-10-25 11:17:26,446,52.8,normal,0
AUD_TRIP_005_447,TRIP_005,2024-10-25 11:17:27,447,54.9,normal,0
AUD_TRIP_005_448,TRIP_005,2024-10-25 11:17:28,448,59.3,normal,0
AUD_TRIP_005_449,TRIP_005,2024-10-25 11:17:29,449,54.8,normal,0
AUD_TRIP_005_450,TRIP_005,2024-10-25 11:17:30,450,53.3,normal,0
AUD_TRIP_005_451,TRIP_005,2024-10-25 11:17:31,451,52.3,normal,0
AUD_TRIP_005_452,TRIP_005,2024-10-25 11:17:32,452,59.9,normal,0
AUD_TRIP_005_453,TRIP_005,2024-10-25 11:17:33,453,53.1,normal,0
AUD_TRIP_005_454,TRIP_005,2024-10-25 11:17:34,454,57.8,normal,0
AUD_TRIP_005_455,TRIP_005,2024-10-25 11:17:35,455,58.4,normal,0
AUD_TRIP_005_456,TRIP_005,2024-10-25 11:17:36,456,55.3,normal,0
AUD_TRIP_005_457,TRIP_005,2024-10-25 11:17:37,457,55.9,normal,0
AUD_TRIP_005_458,TRIP_005,2024-10-25 11:17:38,458,60.9,normal,0
AUD_TRIP_005_459,TRIP_005,2024-10-25 11:17:39,459,60.0,normal,0
AUD_TRIP_005_460,TRIP_005,2024-10-25 11:17:40,460,49.8,normal,0
AUD_TRIP_005_461,TRIP_005,2024-10-25 11:17:41,461,53.6,normal,0
AUD_TRIP_005_462,TRIP_005,2024-10-25 11:17:42,462,52.0,normal,0
AUD_TRIP_005_463,TRIP_005,2024-10-25 11:17:43,463,49.5,normal,0
AUD_TRIP_005_464,TRIP_005,2024-10-25 11:17:44,464,46.6,normal,0
AUD_TRIP_005_465,TRIP_005,2024-10-25 11:17:45,465,54.3,normal,0
AUD_TRIP_005_466,TRIP_005,2024-10-25 11:17:46,466,64.4,normal,0
AUD_TRIP_005_467,TRIP_005,2024-10-25 11:17:47,467,57.0,normal,0
AUD_TRIP_005_468,TRIP_005,2024-10-25 11:17:48,468,53.4,normal,0
AUD_TRIP_005_469,TRIP_005,2024-10-25 11:17:49,469,59.1,normal,0
AUD_TRIP_005_470,TRIP_005,2024-10-25 11:17:50,470,50.4,normal,0
AUD_TRIP_005_471,TRIP_005,2024-10-25 11:17:51,471,51.5,normal,0
AUD_TRIP_005_472,TRIP_005,2024-10-25 11:17:52,472,55.3,normal,0
AUD_TRIP_005_473,TRIP_005,2024-10-25 11:17:53,473,51.9,normal,0
AUD_TRIP_005_474,TRIP_005,2024-10-25 11:17:54,474,53.3,normal,0
AUD_TRIP_005_475,TRIP_005,2024-10-25 11:17:55,475,57.1,normal,0
AUD_TRIP_005_476,TRIP_005,2024-10-25 11:17:56,476,50.0,normal,0
AUD_TRIP_005_477,TRIP_005,2024-10-25 11:17:57,477,53.8,normal,0
AUD_TRIP_005_478,TRIP_005,2024-10-25 11:17:58,478,65.4,normal,0
AUD_TRIP_005_479,TRIP_005,2024-10-25 11:17:59,479,54.1,normal,0
AUD_TRIP_005_480,TRIP_005,2024-10-25 11:18:00,480,55.1,normal,0
AUD_TRIP_005_481,TRIP_005,2024-10-25 11:18:01,481,57.4,normal,0
AUD_TRIP_005_482,TRIP_005,2024-10-25 11:18:02,482,53.6,normal,0
AUD_TRIP_005_483,TRIP_005,2024-10-25 11:18:03,483,55.1,normal,0
AUD_TRIP_005_484,TRIP_005,2024-10-25 11:18:04,484,56.7,normal,0
AUD_TRIP_005_485,TRIP_005,2024-10-25 11:18:05,485,55.5,normal,0
AUD_TRIP_005_486,TRIP_005,2024-10-25 11:18:06,486,52.4,normal,0
AUD_TRIP_005_487,TRIP_005,2024-10-25 11:18:07,487,54.1,normal,0
AUD_TRIP_005_488,TRIP_005,2024-10-25 11:18:08,488,48.0,normal,0
AUD_TRIP_005_489,TRIP_005,2024-10-25 11:18:09,489,52.5,normal,0
AUD_TRIP_005_490,TRIP_005,2024-10-25 11:18:10,490,52.2,normal,0
AUD_TRIP_005_491,TRIP_005,2024-10-25 11:18:11,491,53.4,normal,0
AUD_TRIP_005_492,TRIP_005,2024-10-25 11:18:12,492,53.2,normal,0
AUD_TRIP_005_493,TRIP_005,2024-10-25 11:18:13,493,54.2,normal,0
AUD_TRIP_005_494,TRIP_005,2024-10-25 11:18:14,494,52.7,normal,0
AUD_TRIP_005_495,TRIP_005,2024-10-25 11:18:15,495,55.0,normal,0
AUD_TRIP_005_496,TRIP_005,2024-10-25 11:18:16,496,55.3,normal,0
AUD_TRIP_005_497,TRIP_005,2024-10-25 11:18:17,497,52.6,normal,0
AUD_TRIP_005_498,TRIP_005,2024-10-25 11:18:18,498,49.5,normal,0
AUD_TRIP_005_499,TRIP_005,2024-10-25 11:18:19,499,50.1,normal,0
AUD_TRIP_005_500,TRIP_005,2024-10-25 11:18:20,500,54.8,normal,0
AUD_TRIP_005_501,TRIP_005,2024-10-25 11:18:21,501,57.9,normal,0
AUD_TRIP_005_502,TRIP_005,2024-10-25 11:18:22,502,47.4,normal,0
AUD_TRIP_005_503,TRIP_005,2024-10-25 11:18:23,503,57.2,normal,0
AUD_TRIP_005_504,TRIP_005,2024-10-25 11:18:24,504,54.1,normal,0
AUD_TRIP_005_505,TRIP_005,2024-10-25 11:18:25,505,55.3,normal,0
AUD_TRIP_005_506,TRIP_005,2024-10-25 11:18:26,506,52.0,normal,0
AUD_TRIP_005_507,TRIP_005,2024-10-25 11:18:27,507,56.5,normal,0
AUD_TRIP_005_508,TRIP_005,2024-10-25 11:18:28,508,48.4,normal,0
AUD_TRIP_005_509,TRIP_005,2024-10-25 11:18:29,509,58.4,normal,0
AUD_TRIP_005_510,TRIP_005,2024-10-25 11:18:30,510,57.8,normal,0
AUD_TRIP_005_511,TRIP_005,2024-10-25 11:18:31,511,55.6,normal,0
AUD_TRIP_005_512,TRIP_005,2024-10-25 11:18:32,512,58.9,normal,0
AUD_TRIP_005_513,TRIP_005,2024-10-25 11:18:33,513,53.3,normal,0
AUD_TRIP_005_514,TRIP_005,2024-10-25 11:18:34,514,58.0,normal,0
AUD_TRIP_005_515,TRIP_005,2024-10-25 11:18:35,515,57.1,normal,0
AUD_TRIP_005_516,TRIP_005,2024-10-25 11:18:36,516,52.2,normal,0
AUD_TRIP_005_517,TRIP_005,2024-10-25 11:18:37,517,54.6,normal,0
AUD_TRIP_005_518,TRIP_005,2024-10-25 11:18:38,518,52.6,normal,0
AUD_TRIP_005_519,TRIP_005,2024-10-25 11:18:39,519,53.5,normal,0
AUD_TRIP_005_520,TRIP_005,2024-10-25 11:18:40,520,56.5,normal,0
AUD_TRIP_005_521,TRIP_005,2024-10-25 11:18:41,521,51.8,normal,0
AUD_TRIP_005_522,TRIP_005,2024-10-25 11:18:42,522,51.7,normal,0
AUD_TRIP_005_523,TRIP_005,2024-10-25 11:18:43,523,51.9,normal,0
AUD_TRIP_005_524,TRIP_005,2024-10-25 11:18:44,524,53.7,normal,0
AUD_TRIP_005_525,TRIP_005,2024-10-25 11:18:45,525,53.0,normal,0
AUD_TRIP_005_526,TRIP_005,2024-10-25 11:18:46,526,56.4,normal,0
AUD_TRIP_005_527,TRIP_005,2024-10-25 11:18:47,527,56.2,normal,0
AUD_TRIP_005_528,TRIP_005,2024-10-25 11:18:48,528,58.4,normal,0
AUD_TRIP_005_529,TRIP_005,2024-10-25 11:18:49,529,58.2,normal,0
AUD_TRIP_005_530,TRIP_005,2024-10-25 11:18:50,530,54.6,normal,0
AUD_TRIP_005_531,TRIP_005,2024-10-25 11:18:51,531,57.4,normal,0
AUD_TRIP_005_532,TRIP_005,2024-10-25 11:18:52,532,54.5,normal,0
AUD_TRIP_005_533,TRIP_005,2024-10-25 11:18:53,533,59.5,normal,0
AUD_TRIP_005_534,TRIP_005,2024-10-25 11:18:54,534,57.1,normal,0
AUD_TRIP_005_535,TRIP_005,2024-10-25 11:18:55,535,54.6,normal,0
AUD_TRIP_005_536,TRIP_005,2024-10-25 11:18:56,536,57.7,normal,0
AUD_TRIP_005_537,TRIP_005,2024-10-25 11:18:57,537,55.4,normal,0
AUD_TRIP_005_538,TRIP_005,2024-10-25 11:18:58,538,59.7,normal,0
AUD_TRIP_005_539,TRIP_005,2024-10-25 11:18:59,539,59.8,normal,0
AUD_TRIP_005_540,TRIP_005,2024-10-25 11:19:00,540,58.3,normal,0
AUD_TRIP_005_541,TRIP_005,2024-10-25 11:19:01,541,55.9,normal,0
AUD_TRIP_005_542,TRIP_005,2024-10-25 11:19:02,542,51.6,normal,0
AUD_TRIP_005_543,TRIP_005,2024-10-25 11:19:03,543,60.3,normal,0
AUD_TRIP_005_544,TRIP_005,2024-10-25 11:19:04,544,52.2,normal,0
AUD_TRIP_005_545,TRIP_005,2024-10-25 11:19:05,545,56.7,normal,0
AUD_TRIP_005_546,TRIP_005,2024-10-25 11:19:06,546,51.3,normal,0
AUD_TRIP_005_547,TRIP_005,2024-10-25 11:19:07,547,58.9,normal,0
AUD_TRIP_005_548,TRIP_005,2024-10-25 11:19:08,548,48.1,normal,0
AUD_TRIP_005_549,TRIP_005,2024-10-25 11:19:09,549,50.0,normal,0
AUD_TRIP_005_550,TRIP_005,2024-10-25 11:19:10,550,58.8,normal,0
AUD_TRIP_005_551,TRIP_005,2024-10-25 11:19:11,551,54.7,normal,0
AUD_TRIP_005_552,TRIP_005,2024-10-25 11:19:12,552,52.5,normal,0
AUD_TRIP_005_553,TRIP_005,2024-10-25 11:19:13,553,52.7,normal,0
AUD_TRIP_005_554,TRIP_005,2024-10-25 11:19:14,554,56.7,normal,0
AUD_TRIP_005_555,TRIP_005,2024-10-25 11:19:15,555,55.4,normal,0
AUD_TRIP_005_556,TRIP_005,2024-10-25 11:19:16,556,55.6,normal,0
AUD_TRIP_005_557,TRIP_005,2024-10-25 11:19:17,557,58.6,normal,0
AUD_TRIP_005_558,TRIP_005,2024-10-25 11:19:18,558,56.5,normal,0
AUD_TRIP_005_559,TRIP_005,2024-10-25 11:19:19,559,60.1,normal,0
AUD_TRIP_005_560,TRIP_005,2024-10-25 11:19:20,560,53.7,normal,0
AUD_TRIP_005_561,TRIP_005,2024-10-25 11:19:21,561,56.5,normal,0
AUD_TRIP_005_562,TRIP_005,2024-10-25 11:19:22,562,55.6,normal,0
AUD_TRIP_005_563,TRIP_005,2024-10-25 11:19:23,563,55.8,normal,0
AUD_TRIP_005_564,TRIP_005,2024-10-25 11:19:24,564,54.3,normal,0
AUD_TRIP_005_565,TRIP_005,2024-10-25 11:19:25,565,57.1,normal,0
AUD_TRIP_005_566,TRIP_005,2024-10-25 11:19:26,566,56.1,normal,0
AUD_TRIP_005_567,TRIP_005,2024-10-25 11:19:27,567,50.8,normal,0
AUD_TRIP_005_568,TRIP_005,2024-10-25 11:19:28,568,52.4,normal,0
AUD_TRIP_005_569,TRIP_005,2024-10-25 11:19:29,569,51.7,normal,0
AUD_TRIP_005_570,TRIP_005,2024-10-25 11:19:30,570,54.9,normal,0
AUD_TRIP_005_571,TRIP_005,2024-10-25 11:19:31,571,59.2,normal,0
AUD_TRIP_005_572,TRIP_005,2024-10-25 11:19:32,572,52.8,normal,0
AUD_TRIP_005_573,TRIP_005,2024-10-25 11:19:33,573,56.3,normal,0
AUD_TRIP_005_574,TRIP_005,2024-10-25 11:19:34,574,53.6,normal,0
AUD_TRIP_005_575,TRIP_005,2024-10-25 11:19:35,575,59.2,normal,0
AUD_TRIP_005_576,TRIP_005,2024-10-25 11:19:36,576,55.1,normal,0
AUD_TRIP_005_577,TRIP_005,2024-10-25 11:19:37,577,54.0,normal,0
AUD_TRIP_005_578,TRIP_005,2024-10-25 11:19:38,578,59.9,normal,0
AUD_TRIP_005_579,TRIP_005,2024-10-25 11:19:39,579,53.0,normal,0
AUD_TRIP_005_580,TRIP_005,2024-10-25 11:19:40,580,53.5,normal,0
AUD_TRIP_005_581,TRIP_005,2024-10-25 11:19:41,581,57.0,normal,0
AUD_TRIP_005_582,TRIP_005,2024-10-25 11:19:42,582,56.4,normal,0
AUD_TRIP_005_583,TRIP_005,2024-10-25 11:19:43,583,53.8,normal,0
AUD_TRIP_005_584,TRIP_005,2024-10-25 11:19:44,584,56.5,normal,0
AUD_TRIP_005_585,TRIP_005,2024-10-25 11:19:45,585,55.6,normal,0
AUD_TRIP_005_586,TRIP_005,2024-10-25 11:19:46,586,56.8,normal,0
AUD_TRIP_005_587,TRIP_005,2024-10-25 11:19:47,587,58.6,normal,0
AUD_TRIP_005_588,TRIP_005,2024-10-25 11:19:48,588,56.4,normal,0
AUD_TRIP_005_589,TRIP_005,2024-10-25 11:19:49,589,56.6,normal,0
AUD_TRIP_005_590,TRIP_005,2024-10-25 11:19:50,590,52.2,normal,0
AUD_TRIP_005_591,TRIP_005,2024-10-25 11:19:51,591,53.6,normal,0
AUD_TRIP_005_592,TRIP_005,2024-10-25 11:19:52,592,53.5,normal,0
AUD_TRIP_005_593,TRIP_005,2024-10-25 11:19:53,593,55.4,normal,0
AUD_TRIP_005_594,TRIP_005,2024-10-25 11:19:54,594,59.5,normal,0
AUD_TRIP_005_595,TRIP_005,2024-10-25 11:19:55,595,58.6,normal,0
AUD_TRIP_005_596,TRIP_005,2024-10-25 11:19:56,596,49.2,normal,0
AUD_TRIP_005_597,TRIP_005,2024-10-25 11:19:57,597,56.6,normal,0
AUD_TRIP_005_598,TRIP_005,2024-10-25 11:19:58,598,54.0,normal,0
AUD_TRIP_005_599,TRIP_005,2024-10-25 11:19:59,599,53.5,normal,0
AUD_TRIP_005_600,TRIP_005,2024-10-25 11:20:00,600,52.4,normal,0
AUD_TRIP_005_601,TRIP_005,2024-10-25 11:20:01,601,49.4,normal,0
AUD_TRIP_005_602,TRIP_005,2024-10-25 11:20:02,602,60.4,normal,0
AUD_TRIP_005_603,TRIP_005,2024-10-25 11:20:03,603,53.4,normal,0
AUD_TRIP_005_604,TRIP_005,2024-10-25 11:20:04,604,51.9,normal,0
AUD_TRIP_005_605,TRIP_005,2024-10-25 11:20:05,605,56.1,normal,0
AUD_TRIP_005_606,TRIP_005,2024-10-25 11:20:06,606,52.1,normal,0
AUD_TRIP_005_607,TRIP_005,2024-10-25 11:20:07,607,52.1,normal,0
AUD_TRIP_005_608,TRIP_005,2024-10-25 11:20:08,608,55.8,normal,0
AUD_TRIP_005_609,TRIP_005,2024-10-25 11:20:09,609,53.4,normal,0
AUD_TRIP_005_610,TRIP_005,2024-10-25 11:20:10,610,54.6,normal,0
AUD_TRIP_005_611,TRIP_005,2024-10-25 11:20:11,611,53.2,normal,0
AUD_TRIP_005_612,TRIP_005,2024-10-25 11:20:12,612,52.1,normal,0
AUD_TRIP_005_613,TRIP_005,2024-10-25 11:20:13,613,52.1,normal,0
AUD_TRIP_005_614,TRIP_005,2024-10-25 11:20:14,614,54.6,normal,0
AUD_TRIP_005_615,TRIP_005,2024-10-25 11:20:15,615,57.3,normal,0
AUD_TRIP_005_616,TRIP_005,2024-10-25 11:20:16,616,55.5,normal,0
AUD_TRIP_005_617,TRIP_005,2024-10-25 11:20:17,617,54.0,normal,0
AUD_TRIP_005_618,TRIP_005,2024-10-25 11:20:18,618,56.4,normal,0
AUD_TRIP_005_619,TRIP_005,2024-10-25 11:20:19,619,51.1,normal,0
AUD_TRIP_005_620,TRIP_005,2024-10-25 11:20:20,620,55.8,normal,0
AUD_TRIP_005_621,TRIP_005,2024-10-25 11:20:21,621,50.2,normal,0
AUD_TRIP_005_622,TRIP_005,2024-10-25 11:20:22,622,53.6,normal,0
AUD_TRIP_005_623,TRIP_005,2024-10-25 11:20:23,623,55.9,normal,0
AUD_TRIP_005_624,TRIP_005,2024-10-25 11:20:24,624,59.8,normal,0
AUD_TRIP_005_625,TRIP_005,2024-10-25 11:20:25,625,55.1,normal,0
AUD_TRIP_005_626,TRIP_005,2024-10-25 11:20:26,626,54.7,normal,0
AUD_TRIP_005_627,TRIP_005,2024-10-25 11:20:27,627,54.8,normal,0
AUD_TRIP_005_628,TRIP_005,2024-10-25 11:20:28,628,55.6,normal,0
AUD_TRIP_005_629,TRIP_005,2024-10-25 11:20:29,629,58.5,normal,0
AUD_TRIP_005_630,TRIP_005,2024-10-25 11:20:30,630,57.5,normal,0
AUD_TRIP_005_631,TRIP_005,2024-10-25 11:20:31,631,53.5,normal,0
AUD_TRIP_005_632,TRIP_005,2024-10-25 11:20:32,632,58.3,normal,0
AUD_TRIP_005_633,TRIP_005,2024-10-25 11:20:33,633,56.4,normal,0
AUD_TRIP_005_634,TRIP_005,2024-10-25 11:20:34,634,53.3,normal,0
AUD_TRIP_005_635,TRIP_005,2024-10-25 11:20:35,635,58.0,normal,0
AUD_TRIP_005_636,TRIP_005,2024-10-25 11:20:36,636,52.8,normal,0
AUD_TRIP_005_637,TRIP_005,2024-10-25 11:20:37,637,53.4,normal,0
AUD_TRIP_005_638,TRIP_005,2024-10-25 11:20:38,638,59.2,normal,0
AUD_TRIP_005_639,TRIP_005,2024-10-25 11:20:39,639,55.2,normal,0
AUD_TRIP_005_640,TRIP_005,2024-10-25 11:20:40,640,54.5,normal,0
AUD_TRIP_005_641,TRIP_005,2024-10-25 11:20:41,641,55.8,normal,0
AUD_TRIP_005_642,TRIP_005,2024-10-25 11:20:42,642,54.8,normal,0
AUD_TRIP_005_643,TRIP_005,2024-10-25 11:20:43,643,53.9,normal,0
AUD_TRIP_005_644,TRIP_005,2024-10-25 11:20:44,644,54.0,normal,0
AUD_TRIP_005_645,TRIP_005,2024-10-25 11:20:45,645,52.0,normal,0
AUD_TRIP_005_646,TRIP_005,2024-10-25 11:20:46,646,56.4,normal,0
